hs_code,kategori_barang,deskripsi_produk,tujuan_negara,kota_asal,provinsi_asal,kuantitas,volume_m3,berat_kg,hpp,biaya_pengemasan,bank_charge,trucking,forwarder,dokumen_ekspor,thc,bea_keluar,komisi_broker,freight,asuransi,pergudangan,operasional_lainnya,bunga_pajak,total_biaya
8471.30,Tablet,"Mesin otomatis untuk pemrosesan data, portabel",Vietnam,Cilegon,Banten,579,3.7,40.5,45148000.0,21500000.0,2928000.0,20730000.0,34510000.0,628000.0,1241000.0,4147000.0,8635000.0,69000.0,1686000.0,2848000.0,1509000.0,6438000.0,152017000.0
4015.11,Sarung tangan medis,Sarung tangan pelindung untuk medis,Laos,Palopo,Sulawesi Selatan,745,6.1,7.6,6733000.0,3090000.0,805000.0,5140000.0,9100000.0,590000.0,477000.0,501000.0,382000.0,100000.0,758000.0,2910000.0,544000.0,1055000.0,32185000.0
0406.10,Keju,"Keju segar, termasuk whey dan curd",Brunei,Jakarta,DKI Jakarta,673,5.3,23.4,12384000.0,4210000.0,1467000.0,12570000.0,23540000.0,712000.0,1277000.0,1059000.0,1380000.0,413000.0,1752000.0,1194000.0,224000.0,1992000.0,64174000.0
7323.93,Panci stainless steel,Panci dan peralatan masak lainnya dari baja tahan karat,Vietnam,Yogyakarta,DI Yogyakarta,120,0.1,32.1,5244000.0,2430000.0,445000.0,980000.0,6290000.0,628000.0,1384000.0,794000.0,700000.0,4000.0,531000.0,2032000.0,854000.0,928000.0,23244000.0
3306.10,Pasta gigi,Pasta gigi dan preparasi oral lainnya,Laos,Singaraja,Bali,893,5.3,49.3,60881000.0,22600000.0,5708000.0,7970000.0,37790000.0,611000.0,818000.0,3187000.0,1486000.0,239000.0,3256000.0,1529000.0,272000.0,10116000.0,156463000.0
3401.11,Sabun mandi,Sabun mandi dalam bentuk cair atau padat,Indonesia,Pematangsiantar,Sumatera Utara,214,0.1,38.2,1217000.0,510000.0,155000.0,8170000.0,15670000.0,963000.0,1880000.0,146000.0,132000.0,2000.0,73000.0,596000.0,617000.0,239000.0,30370000.0
8471.70,Hard disk eksternal,Perangkat penyimpanan data eksternal,Malaysia,Samarinda,Kalimantan Timur,532,4.8,25.9,15833000.0,7610000.0,1666000.0,5170000.0,16570000.0,245000.0,269000.0,1963000.0,1756000.0,66000.0,2076000.0,517000.0,298000.0,2977000.0,57016000.0
4818.20,Kertas tisu,Tisu toilet atau tisu lainnya,Vietnam,Mataram,Nusa Tenggara Barat,442,2.2,44.6,28516000.0,13640000.0,1785000.0,15000000.0,23520000.0,447000.0,847000.0,4594000.0,4828000.0,84000.0,2967000.0,2761000.0,1843000.0,4034000.0,104866000.0
8450.20,Mesin cuci,Mesin cuci yang beroperasi dengan daya listrik,Thailand,Yogyakarta,DI Yogyakarta,144,7.5,3.5,306000.0,130000.0,40000.0,450000.0,210000.0,490000.0,1101000.0,29000.0,19000.0,443000.0,56000.0,512000.0,875000.0,48000.0,4709000.0
8450.20,Mesin cuci,Mesin cuci yang beroperasi dengan daya listrik,Singapura,Makassar,Sulawesi Selatan,262,8.9,15.7,2032000.0,750000.0,137000.0,3160000.0,2610000.0,442000.0,1792000.0,195000.0,91000.0,475000.0,243000.0,1090000.0,1373000.0,329000.0,14719000.0
8528.52,Papan tulis interaktif,Papan tulis interaktif atau perangkat tampilan digital lainnya,Malaysia,Palembang,Sumatera Selatan,245,9.8,26.7,1797000.0,790000.0,118000.0,1060000.0,7150000.0,959000.0,682000.0,182000.0,313000.0,839000.0,348000.0,1096000.0,1604000.0,349000.0,17287000.0
2009.11,Jus jeruk,"Jus jeruk yang tidak difermentasi, tanpa penambahan alkohol",Brunei,Depok,Jawa Barat,678,6.2,46.6,5883000.0,2900000.0,632000.0,23150000.0,29830000.0,403000.0,275000.0,720000.0,246000.0,281000.0,644000.0,2123000.0,378000.0,642000.0,68107000.0
0201.30,Daging sapi,"Daging sapi segar atau dingin, lainnya",Thailand,Denpasar,Bali,710,7.7,31.3,16604000.0,5990000.0,1306000.0,3260000.0,31390000.0,349000.0,1545000.0,1680000.0,2903000.0,430000.0,2166000.0,506000.0,605000.0,3197000.0,71931000.0
2401.20,Tembakau,Tembakau yang tidak diproses,Kamboja,Parepare,Sulawesi Selatan,544,3.0,35.0,23394000.0,7250000.0,2495000.0,3370000.0,8190000.0,248000.0,1164000.0,4260000.0,2443000.0,181000.0,4208000.0,1958000.0,1050000.0,3732000.0,63943000.0
9503.00,Mainan anak dari plastik,Mainan anak yang terbuat dari plastik,Malaysia,Tangerang,Banten,738,2.9,34.2,37278000.0,14620000.0,5377000.0,22870000.0,29830000.0,266000.0,1717000.0,6715000.0,3185000.0,31000.0,5498000.0,2701000.0,413000.0,5681000.0,136182000.0
8507.60,Baterai lithium-ion,Baterai yang mengandung lithium-ion,Vietnam,Binjai,Sumatera Utara,661,4.8,27.4,6711000.0,2170000.0,657000.0,14040000.0,35960000.0,198000.0,1134000.0,1108000.0,1225000.0,169000.0,1281000.0,2292000.0,1529000.0,1035000.0,69509000.0
2201.10,Air mineral,Air mineral dan air soda,Kamboja,Kediri,Jawa Timur,434,4.9,39.2,31940000.0,14050000.0,1695000.0,11870000.0,18670000.0,393000.0,770000.0,4031000.0,1222000.0,296000.0,3619000.0,1015000.0,1657000.0,4312000.0,95540000.0
8516.40,Setrika listrik,Setrika listrik,Malaysia,Metro,Lampung,952,9.3,18.5,2340000.0,1080000.0,221000.0,11040000.0,19850000.0,584000.0,1595000.0,139000.0,210000.0,493000.0,432000.0,1678000.0,811000.0,307000.0,40780000.0
1001.99,Gandum,Gandum dan meslin lainnya,Filipina,Bandar Lampung,Lampung,386,4.4,44.2,11310000.0,4300000.0,770000.0,6890000.0,4030000.0,767000.0,692000.0,1770000.0,1204000.0,193000.0,1670000.0,670000.0,1607000.0,1878000.0,37751000.0
8452.10,Mesin jahit,Mesin jahit untuk rumah tangga,Thailand,Semarang,Jawa Tengah,1000,8.9,7.1,6442000.0,2870000.0,652000.0,6200000.0,11510000.0,845000.0,1211000.0,705000.0,393000.0,217000.0,595000.0,571000.0,1940000.0,674000.0,34825000.0
0803.90,Pisang,Pisang segar atau dikeringkan,Kamboja,Bandar Lampung,Lampung,463,8.7,8.2,6742000.0,2560000.0,790000.0,3440000.0,3270000.0,503000.0,312000.0,1234000.0,472000.0,644000.0,675000.0,563000.0,1176000.0,824000.0,23205000.0
3002.10,Tes darah,Kit tes darah untuk diagnostik,Malaysia,Jakarta,DKI Jakarta,802,9.0,21.1,21312000.0,8740000.0,1433000.0,9140000.0,18720000.0,247000.0,1919000.0,1305000.0,3294000.0,718000.0,2550000.0,2273000.0,975000.0,3468000.0,76094000.0
5901.10,Kanvas,Kanvas yang dilapisi untuk seni lukis,Kamboja,Serang,Banten,917,1.9,15.8,16646000.0,7360000.0,1645000.0,8520000.0,9700000.0,148000.0,1227000.0,2519000.0,2747000.0,151000.0,1086000.0,2544000.0,1229000.0,3092000.0,58614000.0
4802.56,Kertas,Kertas yang digunakan untuk menulis atau mencetak,Laos,Jayapura,Papua,104,8.2,14.2,632000.0,260000.0,93000.0,1480000.0,1930000.0,333000.0,274000.0,70000.0,110000.0,249000.0,28000.0,2963000.0,1923000.0,123000.0,10468000.0
8421.39,Mesin pembersih udara,Mesin penyaring udara untuk keperluan domestik,Vietnam,Medan,Sumatera Utara,152,7.8,49.7,9103000.0,3500000.0,541000.0,2900000.0,5900000.0,180000.0,947000.0,1564000.0,1542000.0,319000.0,1430000.0,935000.0,1050000.0,1580000.0,31491000.0
6401.10,Sepatu karet,Sepatu dengan sol dari karet,Indonesia,Pekanbaru,Riau,749,6.9,8.0,1386000.0,640000.0,123000.0,1700000.0,2980000.0,408000.0,1548000.0,258000.0,120000.0,584000.0,60000.0,916000.0,608000.0,224000.0,11555000.0
9503.00,Mainan anak dari plastik,Mainan anak yang terbuat dari plastik,Vietnam,Yogyakarta,DI Yogyakarta,516,6.9,34.0,25379000.0,8110000.0,2354000.0,3350000.0,21270000.0,856000.0,666000.0,3104000.0,1416000.0,627000.0,4709000.0,2426000.0,1257000.0,3677000.0,79201000.0
7013.49,Cangkir kaca,Cangkir dan gelas dari kaca,Singapura,Jakarta,DKI Jakarta,266,1.4,17.8,4092000.0,1810000.0,496000.0,4580000.0,4490000.0,164000.0,280000.0,546000.0,145000.0,60000.0,585000.0,1992000.0,1899000.0,488000.0,21627000.0
0407.21,Telur ayam,"Telur ayam dalam cangkang, segar",Singapura,Lubuklinggau,Sumatera Selatan,332,7.7,8.1,4325000.0,2040000.0,244000.0,400000.0,3920000.0,157000.0,1782000.0,678000.0,847000.0,487000.0,399000.0,2842000.0,253000.0,755000.0,19129000.0
8516.40,Setrika listrik,Setrika listrik,Malaysia,Surakarta,Jawa Tengah,719,7.6,47.2,49725000.0,15240000.0,3767000.0,28540000.0,19400000.0,561000.0,1405000.0,7979000.0,1170000.0,680000.0,8272000.0,1290000.0,1058000.0,8744000.0,147831000.0
0201.30,Daging sapi,"Daging sapi segar atau dingin, lainnya",Singapura,Bima,Nusa Tenggara Barat,341,7.9,8.1,4520000.0,1450000.0,545000.0,2040000.0,3740000.0,156000.0,527000.0,382000.0,251000.0,266000.0,584000.0,2938000.0,1362000.0,842000.0,19603000.0
9102.11,Jam tangan,"Jam tangan mekanik, tanpa fungsi tambahan",Malaysia,Jayapura,Papua,354,4.4,36.8,18599000.0,6440000.0,1152000.0,11200000.0,10310000.0,704000.0,857000.0,1340000.0,2401000.0,406000.0,1664000.0,1584000.0,1376000.0,3348000.0,61381000.0
9617.00,Termos,Termos dan botol vacuum,Indonesia,Kediri,Jawa Timur,426,4.5,9.5,6608000.0,3050000.0,547000.0,1720000.0,3950000.0,167000.0,847000.0,1108000.0,783000.0,437000.0,261000.0,2555000.0,1757000.0,922000.0,24712000.0
0402.21,Susu bubuk,"Susu bubuk tanpa lemak, tanpa tambahan gula",Brunei,Pekanbaru,Riau,393,9.4,14.2,10092000.0,4080000.0,1166000.0,2650000.0,1790000.0,233000.0,1499000.0,948000.0,865000.0,718000.0,376000.0,1979000.0,823000.0,1619000.0,28838000.0
1805.00,Cokelat bubuk,Bubuk kakao tanpa tambahan gula atau pemanis lainnya,Filipina,Kediri,Jawa Timur,579,4.8,15.4,15699000.0,5120000.0,1788000.0,3900000.0,10210000.0,522000.0,561000.0,929000.0,1746000.0,449000.0,753000.0,1804000.0,391000.0,1781000.0,45653000.0
8544.70,Kabel serat optik,Kabel serat optik,Thailand,Palembang,Sumatera Selatan,623,8.7,9.5,5996000.0,1950000.0,647000.0,3330000.0,3830000.0,191000.0,1843000.0,1035000.0,746000.0,438000.0,190000.0,1435000.0,1941000.0,797000.0,24369000.0
2204.21,Wine,Wine yang dibuat dari anggur segar,Malaysia,Jakarta,DKI Jakarta,261,5.7,4.0,1906000.0,660000.0,205000.0,410000.0,880000.0,457000.0,274000.0,321000.0,53000.0,319000.0,180000.0,2682000.0,202000.0,321000.0,8870000.0
0405.10,Mentega,Mentega dari susu,Thailand,Balikpapan,Kalimantan Timur,392,1.4,26.3,13200000.0,5220000.0,1262000.0,9640000.0,11240000.0,327000.0,1258000.0,1136000.0,1937000.0,132000.0,1550000.0,1082000.0,678000.0,2294000.0,50956000.0
9403.10,Lemari arsip,Lemari arsip dari logam,Brunei,Palembang,Sumatera Selatan,872,10.0,31.9,37115000.0,13390000.0,2286000.0,22730000.0,15980000.0,155000.0,1040000.0,3240000.0,6040000.0,370000.0,4715000.0,2346000.0,537000.0,7032000.0,116976000.0
7323.93,Panci stainless steel,Panci dan peralatan masak lainnya dari baja tahan karat,Kamboja,Bekasi,Jawa Barat,539,9.2,36.6,33374000.0,11020000.0,3446000.0,12110000.0,28120000.0,312000.0,1113000.0,4217000.0,2055000.0,877000.0,3281000.0,2751000.0,632000.0,6379000.0,109687000.0
8418.10,Kulkas,Mesin pendingin atau pembeku,Indonesia,Metro,Lampung,142,4.0,34.3,6770000.0,3020000.0,812000.0,2270000.0,5810000.0,385000.0,1140000.0,475000.0,1175000.0,255000.0,957000.0,1566000.0,1034000.0,1126000.0,26795000.0
1201.90,Kacang kedelai,Kacang kedelai selain untuk ditanam,Indonesia,Bandar Lampung,Lampung,686,5.5,47.6,27040000.0,8570000.0,2514000.0,29460000.0,24130000.0,452000.0,858000.0,4250000.0,2744000.0,451000.0,3918000.0,969000.0,1684000.0,2941000.0,109981000.0
3002.10,Tes darah,Kit tes darah untuk diagnostik,Thailand,Bekasi,Jawa Barat,480,8.8,1.0,609000.0,300000.0,47000.0,280000.0,320000.0,157000.0,1941000.0,85000.0,67000.0,209000.0,35000.0,1761000.0,1499000.0,91000.0,7401000.0
1517.10,Margarin,Margarin tanpa penambahan susu,Filipina,Singaraja,Bali,555,3.2,35.1,18473000.0,6170000.0,2719000.0,14240000.0,6600000.0,296000.0,858000.0,1629000.0,3126000.0,277000.0,1064000.0,2779000.0,219000.0,1891000.0,60341000.0
8509.40,Blender,Blender atau pencampur makanan,Singapura,Denpasar,Bali,896,2.9,45.5,59716000.0,23020000.0,6677000.0,29830000.0,78090000.0,228000.0,1290000.0,10735000.0,1661000.0,71000.0,7425000.0,2470000.0,850000.0,10491000.0,232554000.0
8443.31,Mesin fotokopi,Mesin fotokopi yang menggunakan teknologi digital,Singapura,Balikpapan,Kalimantan Timur,806,2.1,7.3,2650000.0,990000.0,225000.0,2200000.0,5510000.0,291000.0,1131000.0,151000.0,99000.0,80000.0,468000.0,628000.0,1720000.0,396000.0,16539000.0
1517.10,Margarin,Margarin tanpa penambahan susu,Laos,Bandung,Jawa Barat,510,7.9,15.6,4107000.0,1560000.0,407000.0,3700000.0,13110000.0,616000.0,1958000.0,479000.0,463000.0,721000.0,410000.0,2428000.0,1739000.0,708000.0,32406000.0
4202.22,Tas tangan,Tas tangan dengan lapisan luar dari kulit atau kulit rekaan,Myanmar,Jember,Jawa Timur,548,4.8,24.2,1512000.0,590000.0,146000.0,7800000.0,23870000.0,284000.0,463000.0,174000.0,279000.0,130000.0,139000.0,1868000.0,1131000.0,301000.0,38687000.0
2203.00,Bir,Bir yang dibuat dari malt,Kamboja,Cirebon,Jawa Barat,538,5.5,19.1,6027000.0,2920000.0,475000.0,3330000.0,17390000.0,206000.0,1272000.0,565000.0,714000.0,438000.0,252000.0,1694000.0,1598000.0,1150000.0,38031000.0
2401.20,Tembakau,Tembakau yang tidak diproses,Indonesia,Prabumulih,Sumatera Selatan,473,1.3,39.5,15225000.0,7150000.0,2162000.0,16600000.0,28010000.0,653000.0,333000.0,2274000.0,1408000.0,90000.0,1741000.0,1856000.0,699000.0,2190000.0,80391000.0
9608.10,Alat tulis bolpoin,Bolpoin dan alat tulis lainnya,Laos,Singaraja,Bali,989,7.2,29.5,56826000.0,18180000.0,6316000.0,16570000.0,25380000.0,285000.0,1993000.0,9630000.0,10703000.0,534000.0,2204000.0,1353000.0,876000.0,7581000.0,158431000.0
7013.49,Cangkir kaca,Cangkir dan gelas dari kaca,Kamboja,Tangerang,Banten,218,2.4,26.5,1904000.0,710000.0,105000.0,5690000.0,4620000.0,200000.0,927000.0,114000.0,333000.0,127000.0,289000.0,1112000.0,1176000.0,316000.0,17623000.0
8501.10,Motor listrik,Motor listrik untuk mesin,Thailand,Pematangsiantar,Sumatera Utara,373,5.9,48.7,34908000.0,16430000.0,1804000.0,12680000.0,10680000.0,283000.0,1673000.0,4964000.0,2877000.0,412000.0,3521000.0,1515000.0,804000.0,5681000.0,98232000.0
9403.10,Meja kantor,Meja untuk kantor,Laos,Makassar,Sulawesi Selatan,983,8.1,3.4,1839000.0,820000.0,107000.0,1520000.0,5600000.0,152000.0,244000.0,339000.0,256000.0,676000.0,292000.0,1573000.0,685000.0,259000.0,14362000.0
2103.20,Saus tomat,Saus tomat dan saus lain yang mengandung tomat,Laos,Kediri,Jawa Timur,738,1.0,16.8,5499000.0,2650000.0,782000.0,8960000.0,7050000.0,274000.0,1493000.0,589000.0,747000.0,67000.0,469000.0,1894000.0,1985000.0,782000.0,33241000.0
8215.20,Alat makan perak,Alat makan atau peralatan dapur dari perak,Singapura,Bandar Lampung,Lampung,719,0.4,7.5,1521000.0,710000.0,104000.0,2490000.0,2970000.0,434000.0,1302000.0,303000.0,95000.0,38000.0,273000.0,1418000.0,633000.0,252000.0,12543000.0
4202.22,Tas tangan,Tas tangan dengan lapisan luar dari kulit atau kulit rekaan,Filipina,Depok,Jawa Barat,678,8.2,41.0,48933000.0,22450000.0,5513000.0,14570000.0,14800000.0,601000.0,1670000.0,6227000.0,2937000.0,584000.0,3156000.0,765000.0,369000.0,6317000.0,128892000.0
3303.00,Parfum,Parfum dan air toilet,Vietnam,Bandung,Jawa Barat,664,1.1,8.9,5235000.0,1730000.0,759000.0,2950000.0,9560000.0,369000.0,768000.0,768000.0,299000.0,38000.0,838000.0,1925000.0,1038000.0,687000.0,26964000.0
2009.11,Jus jeruk,"Jus jeruk yang tidak difermentasi, tanpa penambahan alkohol",Vietnam,Jakarta,DKI Jakarta,632,8.8,18.2,12182000.0,5750000.0,1729000.0,9190000.0,20390000.0,612000.0,1265000.0,2294000.0,1977000.0,397000.0,1032000.0,2077000.0,1383000.0,1959000.0,62237000.0
8418.10,Kulkas,Mesin pendingin atau pembeku,Vietnam,Jember,Jawa Timur,527,2.3,21.0,9489000.0,3110000.0,1302000.0,8380000.0,8750000.0,459000.0,299000.0,1729000.0,1165000.0,179000.0,1786000.0,1829000.0,1225000.0,974000.0,40676000.0
9608.10,Alat tulis bolpoin,Bolpoin dan alat tulis lainnya,Indonesia,Tegal,Jawa Tengah,837,2.0,3.4,5085000.0,1790000.0,378000.0,1970000.0,910000.0,571000.0,1183000.0,425000.0,801000.0,191000.0,966000.0,2108000.0,1800000.0,807000.0,18985000.0
9401.30,Kursi kantor,Kursi untuk keperluan kantor,Indonesia,Dumai,Riau,757,2.3,18.7,13426000.0,5990000.0,1669000.0,2070000.0,25400000.0,347000.0,1773000.0,2407000.0,1319000.0,64000.0,2247000.0,1732000.0,1522000.0,1466000.0,61432000.0
1201.90,Kacang kedelai,Kacang kedelai selain untuk ditanam,Singapura,Bima,Nusa Tenggara Barat,686,1.4,8.7,1212000.0,480000.0,128000.0,4920000.0,1390000.0,330000.0,1749000.0,146000.0,172000.0,47000.0,42000.0,2373000.0,594000.0,138000.0,13721000.0
0207.14,Daging ayam,"Daging ayam beku, potongan",Filipina,Pekanbaru,Riau,214,0.1,14.2,1615000.0,630000.0,171000.0,860000.0,1000000.0,763000.0,208000.0,114000.0,158000.0,5000.0,237000.0,1795000.0,764000.0,206000.0,8526000.0
8471.30,Tablet,"Mesin otomatis untuk pemrosesan data, portabel",Malaysia,Timika,Papua,800,2.3,44.7,47619000.0,20090000.0,4836000.0,20860000.0,53100000.0,858000.0,1948000.0,7473000.0,5523000.0,155000.0,6743000.0,2331000.0,969000.0,6357000.0,178862000.0
6201.11,Jaket pria dari wol,Jaket pria dari wol atau bulu kasar,Vietnam,Dumai,Riau,654,3.2,9.4,10363000.0,5130000.0,1236000.0,4180000.0,1430000.0,177000.0,563000.0,1437000.0,926000.0,133000.0,785000.0,611000.0,1487000.0,1426000.0,29884000.0
8414.51,Kipas angin listrik,Kipas angin dengan daya listrik,Myanmar,Balikpapan,Kalimantan Timur,295,2.0,33.0,18924000.0,5910000.0,2328000.0,8810000.0,2040000.0,903000.0,1938000.0,1519000.0,1277000.0,178000.0,619000.0,1101000.0,1816000.0,2871000.0,50234000.0
6111.20,Pakaian bayi dari katun,Pakaian bayi dari katun,Kamboja,Metro,Lampung,872,0.5,36.8,54271000.0,26280000.0,5886000.0,15850000.0,24970000.0,913000.0,1324000.0,8342000.0,10549000.0,30000.0,1747000.0,2245000.0,1541000.0,9728000.0,163676000.0
8443.32,Printer,Mesin cetak dengan fungsi tambahan seperti fotokopi,Thailand,Tegal,Jawa Tengah,601,1.1,5.5,3495000.0,1350000.0,277000.0,810000.0,4360000.0,940000.0,570000.0,340000.0,625000.0,48000.0,569000.0,2308000.0,836000.0,459000.0,16987000.0
8471.70,Hard disk eksternal,Perangkat penyimpanan data eksternal,Malaysia,Timika,Papua,891,0.6,19.6,21281000.0,8120000.0,2640000.0,5950000.0,18140000.0,842000.0,1346000.0,2366000.0,525000.0,39000.0,4018000.0,984000.0,1627000.0,2633000.0,70511000.0
8421.39,Mesin pembersih udara,Mesin penyaring udara untuk keperluan domestik,Singapura,Jakarta,DKI Jakarta,159,8.4,5.9,1294000.0,430000.0,138000.0,380000.0,1170000.0,938000.0,646000.0,82000.0,255000.0,503000.0,222000.0,2525000.0,1388000.0,134000.0,10105000.0
8479.89,Alat pengatur kelembaban udara,Alat pengatur kelembaban udara,Thailand,Denpasar,Bali,468,5.2,28.7,12695000.0,3960000.0,1635000.0,5700000.0,22750000.0,273000.0,1941000.0,2125000.0,1736000.0,207000.0,994000.0,1907000.0,1750000.0,1658000.0,59331000.0
8516.10,Pemanas air listrik,Pemanas air untuk rumah tangga,Thailand,Dumai,Riau,742,8.4,16.2,23353000.0,7900000.0,1454000.0,1340000.0,18690000.0,345000.0,1177000.0,3150000.0,2667000.0,717000.0,816000.0,2732000.0,1415000.0,3322000.0,69078000.0
2203.00,Bir,Bir yang dibuat dari malt,Singapura,Parepare,Sulawesi Selatan,578,3.6,6.7,7373000.0,2430000.0,597000.0,1490000.0,4160000.0,326000.0,1501000.0,807000.0,198000.0,276000.0,1119000.0,2772000.0,1705000.0,1292000.0,26046000.0
0402.21,Susu bubuk,"Susu bubuk tanpa lemak, tanpa tambahan gula",Brunei,Prabumulih,Sumatera Selatan,944,6.3,6.4,1504000.0,720000.0,217000.0,4260000.0,5010000.0,472000.0,1825000.0,254000.0,131000.0,454000.0,148000.0,1971000.0,1213000.0,159000.0,18338000.0
6401.10,Sepatu karet,Sepatu dengan sol dari karet,Thailand,Dumai,Riau,126,3.0,40.6,7336000.0,2980000.0,893000.0,2400000.0,3860000.0,694000.0,765000.0,1013000.0,1309000.0,156000.0,1284000.0,2162000.0,747000.0,805000.0,26404000.0
0806.10,Anggur,Anggur segar,Laos,Jayapura,Papua,741,1.3,13.4,17878000.0,6500000.0,1725000.0,1910000.0,4660000.0,183000.0,1367000.0,2795000.0,2099000.0,31000.0,2205000.0,670000.0,1059000.0,2474000.0,45556000.0
1006.30,Beras,Beras pecah-pecah,Brunei,Tangerang,Banten,614,3.0,49.0,24713000.0,12140000.0,1277000.0,28590000.0,18390000.0,789000.0,1914000.0,1634000.0,3868000.0,135000.0,4172000.0,1542000.0,1708000.0,4438000.0,105310000.0
2103.20,Saus tomat,Saus tomat dan saus lain yang mengandung tomat,Vietnam,Jayapura,Papua,298,7.1,14.1,4182000.0,1910000.0,242000.0,3240000.0,8160000.0,191000.0,1439000.0,678000.0,715000.0,448000.0,175000.0,2502000.0,1114000.0,522000.0,25518000.0
7113.19,Kalung emas,Perhiasan dari emas,Vietnam,Pematangsiantar,Sumatera Utara,509,1.7,19.2,13521000.0,4760000.0,1214000.0,3000000.0,16010000.0,972000.0,616000.0,1882000.0,2067000.0,88000.0,899000.0,1896000.0,451000.0,1910000.0,49286000.0
4819.10,Karton,"Karton, kotak, atau wadah dari kertas",Brunei,Dumai,Riau,442,9.4,33.7,23880000.0,8020000.0,1887000.0,9530000.0,13000000.0,795000.0,1773000.0,4283000.0,2621000.0,321000.0,2226000.0,2786000.0,919000.0,3657000.0,75698000.0
8806.20,Drone,Drone atau pesawat tanpa awak,Laos,Tangerang,Banten,496,4.9,45.9,35075000.0,14290000.0,3070000.0,4530000.0,35450000.0,564000.0,1720000.0,4896000.0,3853000.0,481000.0,6633000.0,1635000.0,1963000.0,5841000.0,120001000.0
4801.00,Kertas koran,Kertas koran yang tidak dilapisi,Indonesia,Makassar,Sulawesi Selatan,404,6.0,29.0,22800000.0,9090000.0,2223000.0,10130000.0,9660000.0,482000.0,1370000.0,1489000.0,3039000.0,245000.0,2360000.0,2489000.0,1777000.0,3202000.0,70356000.0
8541.40,Panel surya,Modul fotovoltaik (panel surya),Kamboja,Palopo,Sulawesi Selatan,427,4.1,33.9,6960000.0,2440000.0,579000.0,3780000.0,28690000.0,882000.0,1790000.0,799000.0,178000.0,299000.0,1009000.0,905000.0,1563000.0,889000.0,50763000.0
9403.10,Meja kantor,Meja untuk kantor,Singapura,Pekanbaru,Riau,765,0.7,45.9,28269000.0,9320000.0,3708000.0,10140000.0,62030000.0,262000.0,1527000.0,2691000.0,5102000.0,34000.0,3587000.0,2946000.0,1205000.0,4245000.0,135066000.0
1511.90,Minyak kelapa sawit,Minyak sawit dan turunannya,Brunei,Tegal,Jawa Tengah,528,5.9,33.1,3447000.0,1440000.0,305000.0,16960000.0,26740000.0,242000.0,537000.0,489000.0,526000.0,518000.0,443000.0,1443000.0,515000.0,352000.0,53957000.0
9401.30,Kursi kantor,Kursi untuk keperluan kantor,Myanmar,Prabumulih,Sumatera Selatan,508,3.4,41.9,8049000.0,3740000.0,598000.0,4280000.0,11600000.0,445000.0,1557000.0,665000.0,1517000.0,81000.0,655000.0,1877000.0,324000.0,935000.0,36323000.0
8413.70,Pompa air,Pompa air untuk rumah tangga atau keperluan lainnya,Laos,Jakarta,DKI Jakarta,226,7.4,20.0,8517000.0,3110000.0,1141000.0,3500000.0,7790000.0,805000.0,1201000.0,1493000.0,908000.0,733000.0,1240000.0,1281000.0,1312000.0,1569000.0,34600000.0
8452.10,Mesin jahit,Mesin jahit untuk rumah tangga,Myanmar,Tangerang,Banten,236,7.5,39.6,7538000.0,3200000.0,693000.0,1500000.0,7200000.0,698000.0,1627000.0,444000.0,1107000.0,418000.0,267000.0,1796000.0,341000.0,790000.0,27619000.0
5901.10,Kanvas,Kanvas yang dilapisi untuk seni lukis,Filipina,Yogyakarta,DI Yogyakarta,510,1.0,8.5,6095000.0,2230000.0,537000.0,3360000.0,2530000.0,517000.0,766000.0,853000.0,640000.0,18000.0,473000.0,866000.0,1170000.0,697000.0,20752000.0
2401.20,Tembakau,Tembakau yang tidak diproses,Malaysia,Pematangsiantar,Sumatera Utara,585,2.4,23.8,8746000.0,2910000.0,1296000.0,3580000.0,13810000.0,119000.0,1918000.0,1281000.0,760000.0,225000.0,1624000.0,1658000.0,1023000.0,1329000.0,40279000.0
8509.10,Alat pembersih vakum,Alat pembersih vakum untuk rumah tangga,Filipina,Palopo,Sulawesi Selatan,575,0.9,49.2,35444000.0,10820000.0,5041000.0,7840000.0,19160000.0,887000.0,952000.0,5102000.0,3581000.0,89000.0,3644000.0,555000.0,1015000.0,4598000.0,98728000.0
1201.90,Kacang kedelai,Kacang kedelai selain untuk ditanam,Laos,Lubuklinggau,Sumatera Selatan,710,2.1,31.8,28077000.0,11810000.0,3713000.0,16000000.0,8380000.0,770000.0,1870000.0,1997000.0,4276000.0,102000.0,3461000.0,1191000.0,1228000.0,3538000.0,86413000.0
6307.90,Masker medis,Masker pelindung untuk medis,Thailand,Tangerang,Banten,993,4.6,35.4,70059000.0,34900000.0,6659000.0,30280000.0,11200000.0,748000.0,749000.0,5156000.0,6949000.0,275000.0,3431000.0,1205000.0,1806000.0,10586000.0,184003000.0
8517.12,Telepon pintar,Telepon untuk jaringan seluler atau jaringan nirkabel lainnya,Myanmar,Binjai,Sumatera Utara,360,7.2,28.9,9561000.0,3950000.0,1043000.0,3160000.0,6030000.0,253000.0,1667000.0,1149000.0,964000.0,603000.0,1429000.0,2086000.0,1505000.0,1230000.0,34630000.0
9403.10,Meja kantor,Meja untuk kantor,Brunei,Dumai,Riau,183,4.3,44.0,13411000.0,4220000.0,945000.0,2210000.0,4970000.0,630000.0,403000.0,1758000.0,1364000.0,162000.0,2276000.0,2791000.0,1217000.0,1505000.0,37862000.0
